Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-05-07 00:00:00-04:00,198.61000061035156,200.14999389648438,190.8000030517578,194.58999633789062,31803200,0.0,0.0
2026-05-08 00:00:00-04:00,192.5800018310547,198.0,190.2100067138672,195.9499969482422,21158300,0.0,0.0
2026-05-11 00:00:00-04:00,192.14999389648438,195.67999267578125,190.60000610351562,193.83999633789062,16890600,0.0,0.0
2026-05-12 00:00:00-04:00,192.9199981689453,192.9199981689453,180.8699951171875,186.8300018310547,22123400,0.0,0.0
2026-05-13 00:00:00-04:00,189.02999877929688,191.57000732421875,185.05999755859375,189.75999450683594,15789300,0.0,0.0
2026-05-14 00:00:00-04:00,188.17999267578125,200.7100067138672,185.4499969482422,195.61000061035156,22545000,0.0,0.0
2026-05-15 00:00:00-04:00,190.49000549316406,196.42999267578125,188.89999389648438,192.9499969482422,15747100,0.0,0.0
2026-05-18 00:00:00-04:00,190.0,190.75999450683594,183.27000427246094,186.61000061035156,19114300,0.0,0.0
2026-05-19 00:00:00-04:00,186.0,188.72000122070312,180.92999267578125,181.4600067138672,16717700,0.0,0.0
2026-05-20 00:00:00-04:00,179.94000244140625,188.22000122070312,178.8000030517578,188.16000366210938,16517200,0.0,0.0
2026-05-21 00:00:00-04:00,189.00999450683594,192.82000732421875,187.1999969482422,189.77000427246094,12119700,0.0,0.0
2026-05-22 00:00:00-04:00,191.6699981689453,197.0,191.10000610351562,192.0800018310547,10875800,0.0,0.0
2026-05-26 00:00:00-04:00,193.3000030517578,195.1999969482422,190.55999755859375,193.05999755859375,12856100,0.0,0.0
2026-05-27 00:00:00-04:00,191.47999572753906,192.13999938964844,187.9199981689453,190.9600067138672,12126000,0.0,0.0
2026-05-28 00:00:00-04:00,194.0399932861328,205.0,193.3800048828125,203.6999969482422,25339900,0.0,0.0
2026-05-29 00:00:00-04:00,209.0,226.2899932861328,208.00999450683594,225.77999877929688,41082200,0.0,0.0
2026-06-01 00:00:00-04:00,230.5,250.25,224.60000610351562,248.14999389648438,48390000,0.0,0.0
2026-06-02 00:00:00-04:00,242.8000030517578,249.0,238.83999633789062,244.5800018310547,30080600,0.0,0.0
